1765653492.330324221,2025-12-13 19:18:12,1500,up,134217728,134217728
1765653493.453336751,2025-12-13 19:18:13,1500,up,134217728,134217728
1765653494.487251843,2025-12-13 19:18:14,1500,up,134217728,134217728
1765653495.533261677,2025-12-13 19:18:15,1500,up,134217728,134217728
1765653496.598235174,2025-12-13 19:18:16,1500,up,134217728,134217728
1765653497.718979020,2025-12-13 19:18:17,1500,up,134217728,134217728
1765653498.834077813,2025-12-13 19:18:18,1500,up,134217728,134217728
1765653499.890120391,2025-12-13 19:18:19,1500,up,134217728,134217728
1765653500.990206439,2025-12-13 19:18:21,1500,up,134217728,134217728
1765653502.054042609,2025-12-13 19:18:22,1500,up,134217728,134217728
1765653503.166282940,2025-12-13 19:18:23,1500,up,134217728,134217728
1765653504.234118378,2025-12-13 19:18:24,1500,up,134217728,134217728
1765653505.358331611,2025-12-13 19:18:25,1500,up,134217728,134217728
1765653506.466099035,2025-12-13 19:18:26,1500,up,134217728,134217728
1765653507.582060674,2025-12-13 19:18:27,1500,up,134217728,134217728
1765653508.702073348,2025-12-13 19:18:28,1500,up,134217728,134217728
1765653509.846166560,2025-12-13 19:18:29,1500,up,134217728,134217728
1765653510.986573911,2025-12-13 19:18:30,1500,up,134217728,134217728
1765653512.074301831,2025-12-13 19:18:32,1500,up,134217728,134217728
1765653513.165727329,2025-12-13 19:18:33,1500,up,134217728,134217728
1765653514.265782101,2025-12-13 19:18:34,1500,up,134217728,134217728
1765653515.386175514,2025-12-13 19:18:35,1500,up,134217728,134217728
1765653516.537825849,2025-12-13 19:18:36,1500,up,134217728,134217728
1765653517.638066834,2025-12-13 19:18:37,1500,up,134217728,134217728
1765653518.737784912,2025-12-13 19:18:38,1500,up,134217728,134217728
1765653519.848279005,2025-12-13 19:18:39,1500,up,134217728,134217728
1765653520.985053883,2025-12-13 19:18:40,1500,up,134217728,134217728
1765653522.072648404,2025-12-13 19:18:42,1500,up,134217728,134217728
1765653523.174202027,2025-12-13 19:18:43,1500,up,134217728,134217728
1765653524.278427747,2025-12-13 19:18:44,1500,up,134217728,134217728
1765653525.373831188,2025-12-13 19:18:45,1500,up,134217728,134217728
1765653526.451937609,2025-12-13 19:18:46,1500,up,134217728,134217728
1765653527.566337103,2025-12-13 19:18:47,1500,up,134217728,134217728
